,Negative,Neutral,Positive
"Infatti, appena gli altri se ne sono andati, abbiamo fatto un  bel bagno con tanto di sesso.",0.00019756775873247534,0.0032938672229647636,0.9965085387229919
Sto cominciando a pensare di prendere la pillola visto che facciamo spesso sesso e non vorrei che finissimo per scordarci il  preservativo e creare un altro mostriciattolo.,0.13324373960494995,0.6056400537490845,0.26111623644828796
"Non che non voglia altri figli, anzi mi piacerebbe un maschietto, ma prima devo vedere la nostra relazione come va a finire e poi non voglio fare le cose in fretta.",0.645995020866394,0.29038113355636597,0.0636238157749176
"Mi metto le mutande e gli rubo una maglietta abbastanza lunga da coprirmi le cosce, senza mettermi nient altro sotto: tanto siamo solo io e lui.",0.03699534758925438,0.9293807148933411,0.03362388536334038
"Mentre lui si veste, io vado in salotto a preparare qualcosa da magiare.",0.00035068747820332646,0.9775692820549011,0.022080084308981895
Ma non faccio nemmeno due passi che qualcuno suona al campanello.,0.0102683175355196,0.9744868874549866,0.015244788490235806
Come non detto.,0.012948146089911461,0.9861202239990234,0.0009316669893451035
"Aggiungo in fretta un pantaloncino e corro ad aprire aspettandomi di trovare Diana e le bambine, ma quando apro la porta mi ritrovo due signori di una certa età che mi guardano sorpresi e imbarazzati.",0.9323936700820923,0.0634605884552002,0.004145707003772259
"<<Emh ciao, state cercando qualcuno?>> domando alla signora che mi guarda sorridente.",0.000498443201649934,0.9745722413063049,0.024929318577051163
Ha un viso tanto familiare.,0.00019471308041829616,0.007772803772240877,0.992032527923584
"<<Ciao tesoro, sto cercando Dylan e Diana.",0.00033041476854123175,0.7226795554161072,0.27699002623558044
Ma forse abbiamo sbagliato casa>> risponde imbarazzata.,0.5166405439376831,0.482139527797699,0.0012199863558635116
"<<Oh no no, non avete sbagliato casa.",0.08604829013347626,0.8715444207191467,0.04240734875202179
"Io sono la ragazza di Dylan, lui è dentro.",0.0004505667893681675,0.8619802594184875,0.13756918907165527
"Entrate pure, vado a chiamarlo>>.",0.00025415790150873363,0.9825021028518677,0.01724371127784252
"La signora mi guarda aprendo la bocca in un sorriso emozionato e gira lo sguardo verso, suppongo, il marito che sorride a sua volta.",0.00011776094470405951,0.016497641801834106,0.9833846092224121
Ok che cazzo sta succedendo?,0.1639043539762497,0.8302804231643677,0.005815243814140558
<<Tu sei Olivia?>> domanda il signore con il viso stanco ma allegro.,0.00034284801222383976,0.9977880716323853,0.0018691493896767497
"<<Sì>> rispondo un po‘ confusa,  ma subito dopo il loro volto mi torna in mente.",0.0050683110021054745,0.9623024463653564,0.03262914717197418
"Sono i signori Diaz, i genitori di Diana e Dylan.<<Oddio come sei bella tesoro, sapevo che mio figlio avesse bei gusti, ma non così tanto>> esclama abbracciandomi.",0.00024949642829596996,0.05046301335096359,0.9492875337600708
Sorrido arrossendo e ricambio l‘abbraccio intenerita.,0.00036225796793587506,0.019281668588519096,0.9803560972213745
È proprio vero che di carattere non assomiglia per niente a Dylan.<<Mamma?,0.946017861366272,0.04918713867664337,0.004795060493052006
Papà?>> esclama sorpresa una voce alle mie spalle.,0.0008230736711993814,0.9443919658660889,0.054784975945949554
"Mi stacco e lascio che padre e figlio si guardino, mentre vengo trascinata in un abbraccio da parte della madre.",0.004401887767016888,0.9887364506721497,0.00686173141002655
Sono così teneri e gentili.,0.0001405702205374837,0.0019923385698348284,0.9978671073913574
"<<Oh figliolo vieni qui, quanto mi sei mancato>> afferma il signore aprendo le braccia dove il mio ragazzo si affretta a rifugiarsi.",0.01915224827826023,0.9740217924118042,0.00682588666677475
È una scena bellissima che non mi sarei mai immaginata di vedere.,0.0002594700490590185,0.0011366556864231825,0.998603880405426
So quanto Dylan ci tenga a suo padre e penso che questa sopresa lo renderà felicissimo.,9.744467388372868e-05,0.002109444933012128,0.9977930784225464
<<Papà>> sussurra stringendolo.,0.0002831730234902352,0.9946870803833008,0.005029778927564621
<Ehi ci sono anche io>> si intromette la madre con gli occhi lucidi e un sorriso sereno.,0.00011696237925207242,0.041597869247198105,0.9582851529121399
Il mio ragazzo sorride e si stacca dal padre andando dalla madre.,0.00026720791356638074,0.04385918006300926,0.9558736085891724
<<C - come mai siete qui?,0.0006345045403577387,0.9987209439277649,0.0006445287726819515
Perché non me l‘avete detto?,0.002453743014484644,0.9970601201057434,0.00048609302029944956
"Sai che papà non deve affaticarsi, avremmo potuto venire noi>> la rimprovera senza staccarsi dall‘abbraccio.",0.008797653019428253,0.939205527305603,0.0519968718290329
"<<Adesso ti spieghiamo tutto, ma lasciati abbracciare amore di mamma>> risponde stringendolo come solo una mamma sa fare.*****Angolo autrice:",0.0006112123373895884,0.9258003830909729,0.07358837872743607
"Come sempre lascio le cose sorprendenti a metà così da mettervi ansia, ma ormai mi conoscete.",0.0013046525418758392,0.1642649918794632,0.8344303965568542
È ora che conosciate anche voi i fantastici genitori che hanno cresciuto un dio graco stronzo e la bellissima e tenera Diana.,9.134416904998943e-05,0.00486833555623889,0.9950403571128845
"Comunque oggi sono gentile e ho deciso di aggiornare tre volte, ma non avendo ancora scritto il capitolo , aggiornerò tardi, verso le 20 o 21.",0.0004960178630426526,0.011561909690499306,0.9879420399665833
"A dopo<3.<<Non riesco ancora a crederci che siete qui, forse sto sognando>> mormora Diana abbracciata a sua madre.",0.005686443764716387,0.8473665714263916,0.146946981549263
"Quando è tornata e ha visto i suoi genitori è quasi svenuta, tanto che abbiamo dovuto farla sedere e darle dell‘acqua con lo zucchero per farla riprendere.",0.6819252967834473,0.3136138617992401,0.004460780415683985
"Sophia invece ha sorriso e pianto, mentre Eve... beh Eve è rimasta sotto shock.",0.22032620012760162,0.20620249211788177,0.5734713077545166
Ho dovuto tenerle la manina per tutto il tempo per calmarla dal tremore.,0.716869056224823,0.2707195580005646,0.01241138856858015
"Ma quando si è calmata dall‘emozione e dalla sopresa, ha iniziato subito a legare con i suoi nonni che a loro volta l‘hanno coccolata già da subito.",0.00025480592739768326,0.009758957661688328,0.9899862408638
"<<Amore mio, nemmeno io.",0.0031609784346073866,0.010612168349325657,0.9862268567085266
Mi siete mancati così tanto>> risponde accarezzandole il viso.,0.06898381561040878,0.3286641538143158,0.6023520827293396
"Ammiro molto la sua forza e quella di tutti i genitori che stanno lontani dai loro figli, io non resisterei nemmeno un mese, ma so che prima o poi anche Eve crescerà e se ne andrà.",0.00010434548312332481,0.003325314726680517,0.996570348739624
Mi vengono i brividi solo a pensarci.,0.00200653076171875,0.05335038900375366,0.9446430802345276
"<Mamma vi ho sistemato la camera, papà sarai stanco vai a dormire>> afferma Dylan entrando in salotto.",0.009237909689545631,0.9891300201416016,0.001632007653824985
Da quando sono qui non fa altro che preoccuparsi per il padre e mi uccide vederlo così.,0.8539697527885437,0.1401756852865219,0.0058545395731925964
So che ha paura per lui ed è convinto che il motivo per cui sono qui è perché è successo qualcosa di grave che ha a che fare con il cancro.,0.04213503748178482,0.9372776746749878,0.020587332546710968
"Quando, prima, me l‘ha confessato con un tono spezzato e terrorizzato mi sono sentita malissimo e il fatto che non sia riuscita a convincerlo del contrario mi ha fatto male ancor di più.",0.9963136315345764,0.003140638815239072,0.0005456950748339295
"<<Smettila di preoccuparti, sto benissimo ora che sono qui con i miei figli e le mie nipotine>> sorride stringendo le manine delle bimbe.",0.00015439635899383575,0.0012845894088968635,0.9985610842704773
"<<E ovviamente con la mia nuora, se così si può dire>> aggiunge guardandomi con una luce di felicità negli occhi.",0.00010303326416760683,0.010708683170378208,0.9891882538795471
Sorrido imbarazzata e annuisco.,0.655427873134613,0.20212119817733765,0.14245091378688812
"È davvero molto gentile e divertente, così come la moglie e il loro amore mi ricorda tanto quello dei miei:",0.00019890001567546278,0.0010890904814004898,0.9987120628356934
vero e eterno.,0.00036653195274993777,0.04478705674409866,0.9548463821411133
"Non so da quanti anni siano sposati, ma sicuramente hanno vissuto più di trent‘anni insieme.",0.0007037415052764118,0.9267815947532654,0.0725146159529686
<<Sei sicuro?,0.0004600250395014882,0.9975218176841736,0.0020180444698780775
"Abbiamo tutta la settimana per passare del tempo insieme, puoi anche andare a dormire adesso>> insiste.",0.006753759458661079,0.8299957513809204,0.1632504016160965
"<<Sto benissimo e smetti di farmi da mammina, sono io il genitore>> sbuffa facendo ridacchiare la moglie.",0.00019439126481302083,0.01144691463559866,0.9883586168289185
<<Dai vieni qui>> lo invito a sedersi vicino a me.,0.0002716522431001067,0.9718546271324158,0.02787371724843979
"Sbuffa anche lui, ma obbedisce e viene a sedersi al mio fianco.",0.0020345665980130434,0.7698112726211548,0.22815410792827606
<<Allora da quanto state insieme?>> inizia a domandare Elizabeth.<<Da un mesetto>> rispondo visto che il mio ragazzo è troppo occupato a osservare il pavimento.,0.0009600136545486748,0.9979103207588196,0.0011296551674604416
"È davvero brutto vedere una persona a cui tieni chiudersi in se stessa, soprattutto quando niente la smuove.",0.9975273013114929,0.0022602768149226904,0.0002123312297044322
<<E come mai nessuno mi ha detto niente?,0.0011621937155723572,0.998258650302887,0.0005792364827357233
La prima volta che il mio ragazzone si fidanza seriamente e nessuno me lo dice.,0.055005695670843124,0.937659740447998,0.007334512192755938
"Beh, sono ferito nel profondo>> ribatte il padre.",0.20275123417377472,0.7934728264808655,0.003775911871343851
"<<Te l‘avrei detto, ma Dylan è uno stronzo e mi ha detto che te lo avrebbe detto lui>> si intromette Diana dando la colpa al fratello.",0.9603387713432312,0.03942320868372917,0.00023799594782758504
È così buffo come la presenza dei genitori influisce il comportamento di due fratelli facendoli tornare bambini capricciosi.,0.0003597285831347108,0.007485556416213512,0.9921547770500183
<<Modera i termini>> la rimprovera la madre.,0.0037378929555416107,0.9956076741218567,0.0006543881609104574
<<Ma ho venti anni!>> si difende.,0.0011873587500303984,0.9902454614639282,0.008567232638597488
"<<Non mi importa, non dovresti dire le parolaccie, tantomeno davanti a due bambine>>.",0.011747953481972218,0.987024188041687,0.0012277787318453193
"<<Amore lasciala stare, sono più che sicuro che le mie nipotine faranno le brave e non diranno queste parole fino ai dieci anni>> risponde Frank.",0.00016115083417389542,0.008822230622172356,0.9910166263580322
Penso proprio che andrà d‘accordo con mio padre.,0.001273134257644415,0.38577502965927124,0.6129518151283264
<<Certo nonno>> annuiscono quest‘ultime facendolo emozionare.,0.00048813989269547164,0.5799307227134705,0.4195811152458191
"Eve ha da subito cominciato a chiamarlo così ed è stato bello quanto la prima volta in cui ha chiamato Dylan ""papà"".",0.0001300946605624631,0.003509753616526723,0.9963601231575012
<<Brave le mie nipotine preferite>> sorride pizzicandogli  le guanciotte.,0.0004421076155267656,0.1906476616859436,0.8089102506637573
"Ed è in momenti come questi che desidero di tornare indietro e dire la verità a Dylan dall‘inizio, così avremmo vissuto questi momenti già da tempo.******<<Ehi>> sussurro assonnata quando finalmente torna in camera.",0.012459316290915012,0.12762239575386047,0.8599182963371277
Stavo quasi cominciando a pensare che non sarebbe più tornato.,0.39614635705947876,0.5693957805633545,0.03445782512426376
"<<Scusa se ti ho svegliato, sono andato in bagno>> si scusa rimettendosi a letto.",0.012243480421602726,0.9865291118621826,0.0012274080654606223
"So che è una menzogna, ma taccio lo stesso.",0.9690125584602356,0.030635051429271698,0.0003524860949255526
"<<Tranquillo, ero già sveglia.",0.00031608648714609444,0.9956847429275513,0.0039991713128983974
"Non riesco a dormire, tu perché sei ancora sveglio?>> domando cominciando a toccargli il petto ammirando i tatuaggi.",0.01780657470226288,0.9743432402610779,0.007850158028304577
"Sono molto belli e creativi, li ho sempre adorati, a differenza dei piercing.<<Secondo te?>>.<<Smettila, se fosse davvero come dici tu ce l‘avrebbero già detto.",0.00012981801410205662,0.009110232815146446,0.9907599687576294
Non sono cose che si nascondono>> ribatto.,0.007656406611204147,0.9494844675064087,0.0428590252995491
"<<Non conosci mio padre, lui non me lo direbbe mai.",0.004552250728011131,0.9935883283615112,0.001859518582932651
Sa che ci starei malissimo e non vuole che mi preoccupi>> controbatte alzando gli occhi al cielo.,0.06544701755046844,0.500819981098175,0.4337330162525177
<<Sei solo pessimista>> commento ignara del fatto che potrei offenderlo.,0.8112221956253052,0.18813084065914154,0.0006469412473961711
<<Bene>> si gira dall‘altra parte e tira la coperta sopra la testa.,0.0004142304533161223,0.2777389585971832,0.7218468189239502
"<<Ehi scusa, non volevo offenderti>> mi scuso posandogli la mano sopra la  spalla.",0.3135280907154083,0.6836556792259216,0.0028162228409200907
Adesso però mi sento molto in colpa.,0.9796597361564636,0.019548922777175903,0.0007912855944596231
<<Lascia stare>> mormora senza girarsi.,0.003377607325091958,0.9928883910179138,0.0037341220304369926
"<<No, non lascio stare.",0.03298581764101982,0.9655058979988098,0.001508227433077991
"Mi dispiace di averti offeso, volevo solo dire che non dovresti pensare sempre al peggio.",0.9691674113273621,0.02161296457052231,0.009219645522534847
"Ma hai ragione, io non so niente di tutta questa situazione e non dovrei dirti cose del genere>> mi scuso veramente dispiaciuta.",0.9822678565979004,0.008180039934813976,0.009552114643156528
Lo sento sospirare e poco dopo si gira di nuova dalla mia parte.,0.0021195141598582268,0.20337066054344177,0.7945098280906677
"<<Non importa, non è colpa tua.",0.007279141806066036,0.9916995763778687,0.0010212481720373034
"Oggi sono particolarmente turbato, mi offendo facilmente>> prova a sorridere senza successo.",0.5817562937736511,0.030978502705693245,0.38726523518562317
"<<Dovrei fare qualcosa per confortarti, ma non so che fare.",0.028998544439673424,0.968163013458252,0.002838362008333206
"Mi dispiace, sono una pessima fidanzata>> sbuffo.",0.9960448145866394,0.003774334443733096,0.00018087161879520863
"<<Non è vero, non dire cazzate>> mi posa una mano sopra la guancia e questa volta riesce a sorridere veramente, <<Sei un‘ottima fidanzata, non penso che sarei riuscito ad affrontarli senza di te.",0.0021412805654108524,0.0019904584623873234,0.9958683252334595
"Conoscendomi mi sarei incazzato perché hanno rischiato grosso e li avrei delusi, come faccio da ormai molti anni>> aggiunge.",0.8081886172294617,0.18973208963871002,0.002079289872199297
"<Non credo che sono delusi da te, anzi, ti guardano come se fossi un diamante prezioso.",0.000450715800980106,0.012068177573382854,0.9874811768531799
Specialmente tuo padre>> contasto.,0.02422160655260086,0.9748618006706238,0.0009166169911623001
"<<Adesso, ma tempo fa li deludevo molto con la mia stronzaggine e ora me ne pento più che mai>> confessa.",0.991654634475708,0.007357385009527206,0.000987924518994987
"È bello che riesca ad aprirsi con me, non l‘ha mai fatto prima, non così apertamente e questo mi rende molto felice.",0.00017954503709916025,0.0010590425226837397,0.9987614154815674
<<Sono più che sicura che ti hanno già perdonato>> lo rassicuro.,0.0022403697948902845,0.6078071594238281,0.3899524509906769
<<Io non ne sono tanto sicuro>>ribatte.,0.0011790321441367269,0.9964426159858704,0.002378359204158187
"<<Allora pensa se al tuo posto ci fosse Eve e al posto di tuo padre ci fossi tu, non la perdoneresti?",0.011049569584429264,0.986085057258606,0.002865443006157875
>> domando.,0.00032691413071006536,0.997073769569397,0.0025994053576141596
<<Certo che la perdonerei>>.,0.001698406646028161,0.9623152613639832,0.035986367613077164
"La stessa cosa vale per i tuoi genitori, loro ti amano e non potrebbero essere più fieri di quanto non lo siano già>> sorrido allacciando le dita della mia mano con quelle della sua.<<E tu lo vedi?",0.00031545074307359755,0.12803275883197784,0.871651828289032
Lo vedi come sei un‘ottima fidanzata?,0.00015974551206454635,0.042673803865909576,0.9571664929389954
>> sorride a sua volta e si avvicina per baciarmi.*****Angolo autrice:,0.00034727665479294956,0.17842335999011993,0.8212293386459351
"Alla fine ce l‘ho fatta, in ritardo, ma ce l‘ho fatta.",0.0017219004221260548,0.15705272555351257,0.8412253856658936
"Questo capitolo mi ha fatto particolarmente emozionare, forse per il fatto che si parla di ""nonni"", persone che purtroppo ho perso non molto tempo fa, o forse per la preoccupazione di Dylan.",0.002148968633264303,0.008688864298164845,0.9891622066497803
Fatto sta che mi ha emozionata.,0.00013835240679327399,0.0024108137004077435,0.9974507689476013
Spero che sia piaciuto anche a voi.,0.0001716489641694352,0.0035444663371890783,0.9962839484214783
<<Papà vuoi un cuscino dietro la schiena?>> domanda porgendoglielo.,0.0004972107708454132,0.9977511763572693,0.001751663046889007
"<Dio santo figliolo smettila, sto bene>> sbuffa  Frank alzando gli occhi al cielo.",0.0004813909181393683,0.02477617934346199,0.9747424125671387
"Ci credo, è da quando si sono seduti che non fa altro che domandargli se sta bene.",0.0021258897613734007,0.9619824290275574,0.03589169308543205
"<<Sono davvero uno show loro due, quando eravamo a Portland a momenti li cacciavo di casa.",0.0006785967852920294,0.09494656324386597,0.9043747782707214
Soprattutto Dylan che sembrava un cane preoccupato per il suo cucciolo appena nato>> ridacchia Elizabeth porgendomi il sale.,0.0775638222694397,0.9188239574432373,0.0036123197060078382
Stiamo preparando il pranzo di Natale insieme e nonostante le mie scarse capacità in cucina sembra che vado bene.,0.00021562515757977962,0.0018575247377157211,0.9979268312454224
"Abbiamo deciso che il pranzo si terrà qui, a casa Diaz, mentre la cena a casa mia.",0.00044205394806340337,0.9916120767593384,0.007945752702653408
Immagino che mia madre abbia già iniziato a preparare il cibo.,0.0009500742889940739,0.9907359480857849,0.008313992992043495
"Ho provato a raccomandarmi di non cucinare troppo, ma so già che non mi ascolterà.",0.9864072203636169,0.012812226079404354,0.0007805507630109787
<Non me lo sarei mai immaginata:,0.019875742495059967,0.9544260501861572,0.025698183104395866
Dylan si è sempre comportato da stronzo con me.,0.9758561849594116,0.02344227395951748,0.0007015360170044005
"Ammetto che sono rimasta sorpresa da tutta questa dolcezza>> ammetto guardandolo da lontanzo mentre sorride al padre, <<Senza offesa>> aggiungo ricordandomi che è suo figlio.",0.00016182352555915713,0.002092222683131695,0.997745931148529
"<<Oh tranquilla, sono consapevole della stronzaggine di mio figlio.",0.021267229691147804,0.9317553043365479,0.04697751998901367
"Da piccolo non era così, era gentile e premuroso come sua sorella, ma quando a quinci anni ha scoperto del cancro di suo padre è diventato molto aggressivo e stronzo>> mi confessa.",0.9793123006820679,0.019834283739328384,0.0008534074877388775
"<<Lo so, me l‘ha detto ieri sera.",0.0005783475353382528,0.9979850053787231,0.0014367145486176014
"Mi ha detto anche che all‘inizio non era tanto grave per questo siete rimasti qui, fin quando beh, le cose sono appunto peggiorate>> sospiro, <<Invece ora come sta?",0.6889234185218811,0.309491366147995,0.001585158403031528
">>.<<Abbastanza bene, non è migliorato ma almeno non è peggiorato>>sorride tristamente distogliendo poi lo sguardo.",0.09206834435462952,0.14112794399261475,0.7668037414550781
"Annuisco e torno a cucinare il pollo, lanciando occhiate fugaci alla mia nuova famiglia.",0.002307992661371827,0.3526567816734314,0.6450353264808655
"È bello sentirsi parte di una nuova famiglia, specialmente se quest‘ultima è quella del tuo ragazzo.",0.00011261534382356331,0.0018754767952486873,0.9980118274688721
"Mi sento fortunata ad essere accettata visto che molte volte capita alle ragazze di non essere accettati dai genitori, specialmente madri, del proprio ragazzo.",0.00038066491833887994,0.0016062504146248102,0.9980130195617676
"<<Dimmi un po‘, com‘è mia nipote Eve?",0.00024269253481179476,0.9964434504508972,0.0033139269798994064
"È birichina come suo padre?>> domanda spezzando il silenzio.<<Oh per mia sfortuna è tutta suo padre, sia di aspetto che di carattere.",0.21323850750923157,0.7829280495643616,0.0038334180135279894
"Da me ha preso solo la curiosità e la gentilezza, ma il resto è tutta Dylan>> sbuffo.",0.0011978361289948225,0.0782211422920227,0.920581042766571
"Non è affatto giusto, non è stato mica lui ad averla avuta in grembo per nove fottuti mesi e ad averla fatta uscire da un buchetto di quattro centimetri.",0.9712519645690918,0.02851790562272072,0.00023013803001958877
"<<Oh cara mia, la natura sa essere davvero ingiusta a volte>> ridacchia scuotendo la testa.",0.17238378524780273,0.8149494528770447,0.012666764669120312
<<Sono d‘accordo>>.,0.00030070016509853303,0.9969748258590698,0.002724474063143134
"<<Ma nonostante tutto, se assomiglia davvero a suo padre in tutto, sono sicura che sarà una persona speciale>> sorride guardandoli.",0.00016188817971851677,0.006349013652652502,0.993489146232605
Seguo il suo sguardo e sorrido anche io vedendoli abbracciati.,8.171510125976056e-05,0.013601843267679214,0.9863165020942688
"<<Sì, lo penso anche io>>.******<<Finalmente la giornata è finita, sono stanchissima>> sbuffo buttandomi sul mio letto.",0.6242979168891907,0.37228474020957947,0.0034174041356891394
"È da tre giorni che non ci dormo, ammetto che mi è mancato.",0.9394164085388184,0.05788394436240196,0.002699683653190732
<<Mmh>> sorride come un felino pronto ad acchiappare la sua preda<<Facciamo una doccia per rilassarci?>> domanda salendo sul mio corpo.,0.0007021452183835208,0.7719396948814392,0.2273581176996231
<<E poi sarei io quella che ha sempre voglia di sesso>>commento mordendogli il naso.,0.006530396174639463,0.9844255447387695,0.009044074453413486
"<<Ehi ehi, io ho detto doccia non sesso>>.",0.01513073593378067,0.9844490885734558,0.00042010785546153784
"<Certo, perché secondo te due persone sotto la doccia che fanno?",0.0005603937315754592,0.9988760352134705,0.0005636245477944613
>>.<<Si lavano?>> risponde ovvio.<<Non quando si chiamano Dylan e Olivia>> ribatto.,0.0019346873741596937,0.9964181184768677,0.0016471603885293007
"<<E comunque io sono una donna per bene, non faccio sesso prima del matrimonio mi dispiace>> aggiungo.",0.051461316645145416,0.7250388264656067,0.22349978983402252
<<Ah sì?>>.,0.00035890383878722787,0.9961634874343872,0.0034776499960571527
"<<Sì sì, mi dispiace soldato>>.",0.04293016716837883,0.9559100866317749,0.0011596702970564365
<<E quindi quella mostriciattola che dorme nell‘altra stanza non è frutto del nostro accoppiamento?,0.0027686438988894224,0.9965341091156006,0.0006971816183067858
">>.<<Oh beh, ripensandoci stavo scherzando.",0.004596186336129904,0.9791181087493896,0.016285760328173637
Scopiamo pure >> scivolo dal suo corpo e mi alzo iniziando a spogliarmi.,0.021271120756864548,0.8341684341430664,0.14456045627593994
"<<Aspetta, prima ti devo dare una cosa>>mi ferma tirandomi dal vestito.",0.0023307017982006073,0.9912319779396057,0.006437342613935471
<<Cosa?>> domando confusa mentre lui inizia a cercare qualcosa dalla tasca.,0.45515599846839905,0.5437289476394653,0.0011149747297167778
<<Siediti>> ordina tenendo qualcosa in mano.,0.00039161089807748795,0.993114173412323,0.006494198925793171
Deve essere qualcosa di minuscolo.,0.8950800895690918,0.10339479893445969,0.0015251626027747989
<<Mi metti ansia.,0.0935249999165535,0.9044321179389954,0.002042934065684676
Sbrigati>>.,0.002338486723601818,0.990216851234436,0.007444797549396753
Sorride scuotendo la testa e mi afferra la mano.,0.0006499714800156653,0.08549350500106812,0.9138565063476562
<<Non mi dire che vuoi già farmi la proposta del matrimonio>> ridacchio nervosamente quando noto che ha un anello.,0.03383997827768326,0.958747923374176,0.0074121979996562
Non lo sta facendo davvero?,0.04628875479102135,0.9523284435272217,0.0013827761868014932
Vero?<<Ti sembro il tipo che fa proposte di matrimonio?,0.0029715225100517273,0.9944360256195068,0.002592541044577956
Se volessi sposarti te lo direi mentre mi fai una sega>> risponde con un ghigno.,0.011650396510958672,0.9832596778869629,0.005089831538498402
<<Se lo fai davvero non ti faccio venire>> lo minaccio.,0.015435024164617062,0.9824848771095276,0.0020800353959202766
Conoscendolo lo farebbe veramente e conoscendomi anche io lo farei veramente.,0.0005851894966326654,0.08851705491542816,0.9108977913856506
Insomma chi cazzo fa una proposta di matrimonio nel bel mezzo di una sega?,0.15028877556324005,0.8474091291427612,0.00230207247659564
Sarebbe orribile.,0.995752215385437,0.004033713601529598,0.00021404807921499014
<Questo lo vedremo>> ammicca con il suo solito sorriso da stronzo.,0.015017500147223473,0.43547824025154114,0.549504280090332
"<<Comunque, no questo non è un anello da matrimonio.",0.7845539450645447,0.20544688403606415,0.009999146685004234
È il tuo regalo di Natale>> aggiunge diventando serio.<<Oh ma è->> mi blocco alla sua vista: è il suo preferito.,0.00011991822975687683,0.004266480449587107,0.9956135749816895
"Mi ricordo che una volta mentre si rivestiva l‘ho pregato di darmene uno e quando ho indicato quello mi ha detto testuali parole :""Non ci penso nemmeno, questo è il mio preferito"".",0.00028139507048763335,0.004512797575443983,0.995205819606781
"L‘ha detto in un modo così scontroso che stavo quasi per mandarlo affanculo, ma poi ho capito.",0.10972316563129425,0.8241550922393799,0.06612181663513184
"Dylan è sempre calmo, stronzo, ma calmo.",0.0035099696833640337,0.11306485533714294,0.8834251761436462
Tranne quando si parla di suo padre.,0.0008026427822187543,0.9980310797691345,0.0011662528850138187
Lì diventa una belva.,0.9825066924095154,0.017168227583169937,0.00032505366834811866
Forse questo anello ha a che fare con Frank.,0.0019522914662957191,0.991685688495636,0.006362052634358406
<<Sì è il mio anello preferito.,0.00013459798356052488,0.0027228891849517822,0.997142493724823
Vedi di non rovinarlo>> conferma facendomelo indossare.,0.012432177551090717,0.863930881023407,0.12363694608211517
"È un semplice anello d‘acciaio, un po‘ vecchio, ma bellissimo.",0.00019339891150593758,0.006469747982919216,0.9933369159698486
<<Avevi detto che non me l‘avresti mai dato.,0.10982217639684677,0.8870375156402588,0.0031403822358697653
Come mai hai cambiato idea?>>domando continuando a guardalo ammaliata.,0.0018169751856476068,0.9937080144882202,0.004474987741559744
"<<Te l‘ho detto tempo fa, ora le cose sono cambiate>> spiega.<<Cioé?>>.",0.0005224237684160471,0.9982421398162842,0.0012354636564850807
"<<Cioé niente, non ti farò una dichiarazione Olly, perciò capisci da sola>> distoglie lo sguardo alzandosi, <<Ora, signorina, vado a riscaldare l‘acqua.",0.001786266453564167,0.9910836219787598,0.00713011808693409
Tu spogliati intanto>> mi fa l‘occhiolino prima di scappare via.,0.015058963559567928,0.8802948594093323,0.10464610159397125
"Non ho capito cosa intende con ""le cose sono cambiate"", ma se c‘è qualcosa che ho capito è che Dylan scapperà sempre dalle emozioni.******Angolo autrice:",0.0010045242961496115,0.7321481704711914,0.2668473422527313
*,0.0004057099868077785,0.9701855182647705,0.029408840462565422
"Io che mi scuso per avervi dato buca tre volte e vi prometto di non farlo più* *sempre io il giorno dopo che vi do di nuovo buca*Sorry, sono diventata sbadata.",0.9941966533660889,0.004909364040941,0.0008939350955188274
Comunque parliamo di quanto Dylan sia capace di essere stronzo - tenero nello stesso momento.,0.10730203986167908,0.8626008033752441,0.03009719029068947
"Cioé bro, sei un Dio.",0.0025229647289961576,0.673003077507019,0.3244739770889282
"O se solo frutto della mia mente malata, ma questi sono dettagli non importanti.",0.8665127754211426,0.13273927569389343,0.0007479889318346977
"Detto ciò questa volta non vi dico quando aggiornerò perché nemmeno io mi fido più di me stessa, perciò a presto<3.",0.06656006723642349,0.46156978607177734,0.4718701243400574
"Dylan‘s povMuovo le mani impacciato cercando di creare qualcosa di decente, ovvero una mela, ma per sbaglio pigio troppo verso una parte e finisco per rovinare tutto rovesciando, tra l‘altro, un po‘ di argilla per terra.",0.9857245683670044,0.013842174783349037,0.00043328796164132655
"Perfetto, ora Diana e mamma mi uccidono.",0.040773939341306686,0.9080888628959656,0.051137231290340424
"<<Papà cos‘è quello?>> mi chiede la vocina divertita di mia figlia.""mia figlia"".",0.0012607525568455458,0.9975401163101196,0.0011991652427241206
"Ne è passato di tempo da quando ho cominciato a chiamarla in questo modo, eppure ancora oggi il mio cuore fa una capriola ogni volta che succede.<<È una mela>> rispondo guardando quest‘ultima.",0.007357355207204819,0.805402398109436,0.18724025785923004
Inclino la testa un po‘ a destra e osservo il mio lavoro.,0.0013707514153793454,0.8235324621200562,0.17509672045707703
"Beh non sembra proprio una mela, <<È giusto un po‘ storta>> aggiungo e lei scoppia a ridere.",0.054030466824769974,0.08638526499271393,0.8595842719078064
<Che hai da ridere ?Stai per caso insinuando che è brutta?,0.31484436988830566,0.6825541853904724,0.0026014852337539196
">>le punto il dito, sporco d‘argilla, contro.",0.1896774172782898,0.8030639886856079,0.007258608005940914
"In risposta scuote la testa, senza però smettere di sorridere.",0.010696125216782093,0.21131259202957153,0.7779912948608398
